Company,Utility,Location,Date,Gallons,X,Y
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,10/22/2024,1090.399998,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,11/21/2024,1012.099999,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,12/21/2024,1509.4,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,1/20/2025,1399.4,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,2/19/2025,1206.9,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,3/21/2025,1119.499999,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,4/20/2025,1129.700001,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,5/20/2025,1261.7,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,6/19/2025,1115.4,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,7/19/2025,1408.1,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,8/18/2025,1416.299999,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,9/17/2025,1425.8,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,10/17/2025,1535.4,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,11/16/2025,1108.3,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,45360 W SEVERN WAY STERLING 20166,12/16/2025,1230.499999,39.02179851,-77.43283985
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,1/31/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,3/2/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,4/1/2023,6174,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,5/1/2023,5,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,5/31/2023,119845,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,6/30/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,7/30/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,8/29/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,9/28/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,10/28/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,11/27/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,12/27/2023,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,1/26/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,2/25/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,3/26/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,4/25/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,5/25/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,6/24/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,7/24/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,8/23/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,9/22/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,10/22/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,11/21/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,12/21/2024,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,1/20/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,2/19/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,3/21/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,4/20/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,5/20/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,6/19/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,7/19/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,8/18/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,9/17/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,10/17/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,11/16/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,44858 INTERCONNECTION PL ASHBURN 20147.1,12/16/2025,0,39.02653854,-77.45076944
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,8/23/2024,30722,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,9/22/2024,24886,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,10/22/2024,46966,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,11/21/2024,11,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,12/21/2024,1,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,1/20/2025,2,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,2/19/2025,1,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,3/21/2025,1,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,4/20/2025,153717,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,5/20/2025,23300,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,6/19/2025,665935,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,7/19/2025,1186372,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,8/18/2025,276036,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,9/17/2025,126356,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,10/17/2025,33946,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,11/16/2025,5888,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,42949 FADELEY LN STERLING 20166,12/16/2025,4,38.9492565,-77.5198092
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,8/23/2024,222812,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,9/22/2024,104815,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,10/22/2024,7028,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,11/21/2024,1,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,12/21/2024,1,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,1/20/2025,2,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,2/19/2025,2,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,3/21/2025,23982,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,4/20/2025,137379,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,5/20/2025,67768,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,6/19/2025,467487,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,7/19/2025,605511,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,8/18/2025,184152,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,9/17/2025,158131,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,10/17/2025,19158,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,11/16/2025,1322,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43736 CLUBBER LN CHANTILLY 20152,12/16/2025,0,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,9/22/2024,116442,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,10/22/2024,12683,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,11/21/2024,1391,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,12/21/2024,1852,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,1/20/2025,2125,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,2/19/2025,2519,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,3/21/2025,169971,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,4/20/2025,85641,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,5/20/2025,165923,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,6/19/2025,865793,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,7/19/2025,1153915,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,8/18/2025,436676,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,9/17/2025,280123,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,10/17/2025,53227,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,11/16/2025,925,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,22520 RANDOLPH DR STERLING 20166,12/16/2025,954,38.9937833,-77.4505064
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,2/25/2024,1953,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,3/26/2024,1581,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,4/25/2024,212011,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,5/25/2024,122293,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,6/24/2024,580560,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,7/24/2024,896957,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,8/23/2024,514586,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,9/22/2024,37607,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,10/22/2024,11008,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,11/21/2024,43258,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,12/21/2024,782,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,1/20/2025,799,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,2/19/2025,686,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,3/21/2025,7093,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,4/20/2025,215793,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,5/20/2025,43667,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,6/19/2025,299763,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,7/19/2025,392500,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,8/18/2025,73920,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,9/17/2025,86668,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,10/17/2025,48443,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,11/16/2025,11670,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,45111 LOUDOUN DOWNS LN STERLING 20166,12/16/2025,35383,38.9914391,-77.4413026
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,11/27/2023,-1008,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,12/27/2023,2928,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,1/26/2024,3338,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,2/25/2024,3172,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,3/26/2024,3328,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,4/25/2024,124160,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,5/25/2024,202810,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,6/24/2024,1087589,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,7/24/2024,842804,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,8/23/2024,583988,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,9/22/2024,37260,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,10/22/2024,5813,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,11/21/2024,101525,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,12/21/2024,641,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,1/20/2025,591,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,2/19/2025,513,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,3/21/2025,686,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,4/20/2025,136250,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,5/20/2025,41320,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,6/19/2025,558200,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,7/19/2025,603783,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,8/18/2025,184445,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,9/17/2025,84892,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,10/17/2025,9842,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,11/16/2025,651,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22745 RELOCATION DR STERLING 20166.1,12/16/2025,644,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,11/27/2023,75,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,12/27/2023,695,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,1/26/2024,0,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,2/25/2024,1,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,3/26/2024,0,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,4/25/2024,196151,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,5/25/2024,253793,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,6/24/2024,833175,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,7/24/2024,978132,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,8/23/2024,716700,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,9/22/2024,32281,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,10/22/2024,5922,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,11/21/2024,67486,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,12/21/2024,1208,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,1/20/2025,7,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,2/19/2025,0,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,3/21/2025,0,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,4/20/2025,80068,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,5/20/2025,42109,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,6/19/2025,603904,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,7/19/2025,391480,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,8/18/2025,241883,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,9/17/2025,167198,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,10/17/2025,12534,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,11/16/2025,0,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,22755 RELOCATION DR STERLING 20166.1,12/16/2025,15,38.9870026,-77.4426446
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,4/1/2023,511,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,5/1/2023,157687,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,5/31/2023,53320,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,6/30/2023,289514,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,7/30/2023,547554,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,8/29/2023,367268,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,9/28/2023,308983,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,10/28/2023,65717,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,11/27/2023,146,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,12/27/2023,15,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,1/26/2024,19,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,2/25/2024,20,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,3/26/2024,19,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,4/25/2024,147279,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,5/25/2024,207497,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,6/24/2024,634517,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,7/24/2024,693207,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,8/23/2024,474421,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,9/22/2024,53602,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,10/22/2024,23048,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,11/21/2024,2079,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,12/21/2024,9,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,1/20/2025,12,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,2/19/2025,9,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,3/21/2025,493,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,4/20/2025,71261,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,5/20/2025,50138,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,6/19/2025,339645,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,7/19/2025,284678,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,8/18/2025,73888,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,9/17/2025,57763,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,10/17/2025,10314,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,11/16/2025,8,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,45210 PROLOGIS PLZ STERLING 20166.1,12/16/2025,7,38.99067174,-77.43707903
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,4/25/2024,140979,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,5/25/2024,231362,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,6/24/2024,647757.5479,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,7/24/2024,1144259.452,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,8/23/2024,680654,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,9/22/2024,29092,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,10/22/2024,40,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,11/21/2024,78,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,12/21/2024,60,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,1/20/2025,25,38.916814,-77.492859
Amazon,Loudoun Water -Central System ,43701 CLUBBER LN CHANTILLY 20152,2/19/2025,9,38.916814,-77.492859
